Country,Latitude,Longitude,Battle,Year,Winner,Loser,War_homogenized,Participants_homogenized
Bulgaria,42.4257769,25.6344644,Stara Zagora,1877,"Russia, Bulgaria",Ottoman Empire,Russo-Turkish War,"['Russia', ' Turkey']"
United States,36.8865193,-78.7049502,Staunton River Bridge,1864,Confederate States of America,United States,American Civil War,"['Azerbaijan', 'Peru', ' India', 'Nigeria']"
Russia,45.0454764,41.9683431,Stavropol,1918,Russian Whites,Bolsheviks,Russian Civil War,"['Russia', 'Georgia']"
United States,39.1679128,-78.2038614,Stephensons Depot,1864,United States,Confederate States of America,American Civil War,"['Azerbaijan', 'North Sea', 'Pakistan', 'Iran', 'France', 'Nigeria']"
United States,30.5934098,-91.6361131,Stirlings Plantation,1863,Confederate States of America,United States,American Civil War,"['Azerbaijan', 'Pakistan', ' Colombia', ' France']"
Ukraine,51.2192135,24.6808574,Stochod,1916,"Austria-Hungary, Germany",Russia,World War I,"['France', 'Russia', 'Morocco', 'Austria', 'Germany', 'Korea']"
United States,33.4309512,-98.4596324,Stone Houses,1837,Kichai Indians,Texas,Kichai Indian War,"['Chad', ' India', 'Nepal', 'Algeria']"
Canada,43.2237791,-79.7477077,Stoney,1813,United Kingdom,United States,War of 1812,['Iran']
United States,41.3358915,-71.9058854,Stonington,1814,United States,United Kingdom,War of 1812,['Iran']
United States,46.9534199,-99.6878123,Stony Lake,1863,United States,Sioux Indians,Sioux Indian Wars,"['India', 'North Korea', ' India', 'Ivory Coast']"
South Africa,-31.2984459,26.2522263,Stormberg,1899,Orange Free State,United Kingdom,Boer War,"['Eritrea', 'Uzbekistan', 'Macedonia']"
Egypt,28.0188846,34.4752715,Straits of Tiran,1956,Israel,Egypt,Arab-Israeli Sinai War,"['Iran', ' Egypt', 'Ghana', 'Eritrea']"
Germany,54.3090654,13.0770347,Stralsund,1807,France,Sweden,Napoleonic Wars 4th Coalition,"['Sweden', 'Romania', ' France', 'Germany']"
Germany,54.3090654,13.0770347,Stralsund,1809,"Netherlands, Westphalia",Prussian Rebels,Napoleonic War 5th Coalition,"['Russia', ' France', 'Benin', 'Montenegro', 'Mali', 'Ireland', 'Bhutan', 'Australia']"
France,48.5734053,7.7521113,Strasbourg,1870,Prussia,France,Prussian War,"['Paraguay', ' France', 'Korea', 'Russia']"
Greece,38.1666667,24.1666667,Stura,1822,Ottoman Empire,Greek Rebels,Greek War,"['Greece', 'India', 'Latvia']"
Ukraine,50.9105707,25.5255483,Styr,1916,Russia,"Austria-Hungary, Germany",World War I,"['Benin', 'Russia', 'Bhutan', 'Mali', 'Korea']"
Colombia,4.929001,-74.172465,Subachoque,1861,Colombian Rebels,Colombian Government,Peruvian War,['Colombia']
Philippines,14.4558818,121.0396433,Sucat,1899,Philippines,United States,Philippine American War,"['Azerbaijan', 'Germany']"
Egypt,29.9668343,32.5498069,Suez Canal,1915,United Kingdom,Ottoman Empire,World War I,"['Russia', ' Egypt', ' Turkey', 'China', ' India']"
Egypt,29.9668343,32.5498069,Suez Canal (1st),1973,Egypt,Israel,Arab Israel Yom Kippur War,"['Iran', 'Israel', ' Egypt']"
Egypt,29.9668343,32.5498069,Suez Canal (2nd),1973,Draw,Draw,Arab Israel Yom Kippur War,"['Iran', 'Israel', ' Egypt']"
Egypt,29.9668343,32.5498069,Suez Canal (3rd),1973,Israel,Egypt,Arab Israel Yom Kippur War,"['Iran', 'Israel', ' Egypt']"
United States,36.7282054,-76.5835621,Suffolk,1863,United States,Confederate States of America,American Civil War,"['Nigeria', 'Sudan', ' France', 'North Korea']"
Argentina,-21.6083297,-65.7079169,Suipacha,1810,Argentine Rebels,Spain,Mexican War,"['Spain', 'Tunisia', 'Bolivia']"
Iraq,35.5570454,45.4359425,Suleimaniya,1987,Iran,Iraq,Iran-Iraq War,"['Malta', 'Iran', 'Iraq', 'Pakistan', 'Mauritania', 'Kuwait', 'Ghana', 'Serbia', 'Palau']"
Spain,43.1643779,-1.6706031,Sumbilla,1813,United Kingdom,France,Napoleonic War,"['Slovenia', ' France']"
United States,39.2495623,-77.967363,Summit Point,1864,Confederate States of America,United States,American Civil War,['Grenada']
United States,40.4377619,-103.140079,Summit Springs,1869,United States,Southern Cheyenne Indians,Cheyenne Indian War,"['Japan', 'Nepal', 'Germany', ' Colombia', 'Philippines', 'Iraq', ' India', ' China ']"
Indonesia,-5.9205558,105.8770782,Sunda Strait,1942,Japan,"United Kingdom, Australia, United States",World War II,"['Peru', 'Pakistan', 'Japan', 'Iran']"
South Africa,-32.8954699,24.5861661,Sundays,1802,Boers,Xhosa,Cape Frontier Wars,"['Cameroon', ' Honduras', ' Turkey']"
Vietnam,10.9566838,107.1715209,Suoi Tre,1967,"United States, South Vietnam","North Vietnam, Viet Cong",Vietnam,"['North Sea', 'Iran', 'South Africa', 'Romania', 'Cambodia']"
Finland,64.8841107,28.911656,Suomussalmi,1939,Finland,USSR,Finnish War,"['Finland', 'Russia', 'Bulgaria', 'China']"
China,26.6407573,107.9246838,Suoyi Ford,1852,China,Taiping,Taiping War,"['Ghana', 'Taiwan', 'Lebanon', 'Sudan']"
Oman,22.5652759,59.5066376,Sur,1820,Banu Bu Ali,"United Kingdom, Muscat",Anglo-Arab Wars,"['Congo', 'Bhutan', 'Sudan', 'Oman', 'Iran', 'Papua New Guinea']"
Indonesia,-7.2574719,112.7520883,Surabaya,1945,United Kingdom,Indonesian Rebels,Indonesian War of Independence,"['Indonesia', ' India', 'Bhutan', ' Indonesia', 'Japan', 'Pakistan', 'Guatemala', 'Eritrea']"
Philippines,9.8307263,125.5314013,Surigao Strait,1944,United States,Japan,World War II,"['Japan', 'Philippines', 'Nigeria']"
Suriname,5.8797803,-55.1150677,Surinam,1804,United Kingdom,Netherlands,Napoleonic Wars 3rd Coalition,"['Slovenia', ' France', 'Poland', 'Bhutan', 'South Africa']"
Iran,31.5566879,48.169733,Susangerd,1980,Iran,Iraq,Iran-Iraq War,"['Iraq', 'Bhutan', 'Iran']"
Iran,31.5566879,48.169733,Susangerd,1981,Iraq,Iran,Iran-Iraq War,"['Iraq', 'Chad', 'Iran']"
United States,37.202677,-77.5852429,Sutherland Station,1865,United States,Confederate States of America,American Civil War,"['Azerbaijan', 'Peru', 'Nigeria']"
Turkey,40.3079654,26.2619138,Suvla Bay,1915,Ottoman Empire,United Kingdom,World War I,"['Eritrea', ' Turkey']"
Syria,32.7128968,36.5662858,Suwayda,1925,France,Syrian Druze Rebels,Druze Rebellion,"['Syria', 'Sudan', ' France', 'Madagascar']"
Syria,32.7128968,36.5662858,Suwayda,1926,France,Syrian Druze Rebels,Druze Rebellion,"['Ile de Reunion', 'Syria', ' France', 'Sudan', 'Madagascar', 'Jordan']"
China,31.29897,120.5853,Suzhou,1863,China,Taiping,Taiping War,"['Ghana', 'Sudan', 'Taiwan', 'Congo']"
Finland,60.1454,24.9881401,Sveaborg,1808,Russia,Sweden,Napoleonic War,"['Slovenia', 'Russia', 'Sweden', 'Finland', 'Serbia']"
Finland,60.1454,24.9881401,Sveaborg,1855,Russia,"United Kingdom, France",Crimean War,"['Russia', 'Congo', ' France', 'Mali', 'Benin']"
Bulgaria,43.618351,25.3506225,Svistov,1877,Russia,Turkey,Russo-Turkish War,"['Russia', 'Bulgaria', 'Pakistan', ' Turkey', 'Nigeria']"
United States,37.3195562,-77.3623614,Swift Creek,1864,Confederate States of America,United States,American Civil War,"['Azerbaijan', 'Nigeria']"
Syria,34.802075,38.996815,Syria,1941,"United Kingdom, Free France",Vichy France,World War II,"['Syria', 'Croatia', 'Iraq', ' France', 'Lebanon', 'Madagascar', ' Italy']"
Belarus,53.4295068,24.7764666,Szczara,1920,"Poland, Belarussan Cossacks",USSR,Russo-Polish War,"['Ghana', 'Russia', 'Iran', 'Yemen', 'Poland']"
Tanzania,-5.0424945,32.8197329,Tabora,1916,Belgium,Germany,World War I,"['Eritrea', 'Germany', 'South Africa', ' Morocco', 'Belgium', 'Congo', 'Iran']"
Mexico,19.2343775,-101.4576663,Tacambaro (1st),1865,Mexican Liberals,Belgium,Mexican War,"['Mexico', 'Georgia', 'Belgium', 'Myanmar']"
Mexico,19.2343775,-101.4576663,Tacambaro (2nd),1865,"Austria-Hungary, Mexican Conservatives",Mexican Liberals,Mexican War,"['Mexico', 'Azerbaijan', 'Myanmar', 'Guatemala']"
Paraguay,-27.2744269,-56.2688846,Tacauri,1811,Paraguayan Rebels,Argentina,Paraguayan Civil War,"['Spain', 'Palau', 'Argentina']"
Colombia,1.2438889,-77.2005556,Tacines,1814,Spain,Colombian Rebels,Peruvian War,"['Colombia', 'Spain', 'Namibia', ' Colombia', 'Palau']"
Peru,-17.9992796,-70.2805696,Tacna,1880,Chile,"Peru, Bolivia",War of the Pacific,"['Serbia', 'Chile', 'Mongolia', 'Azerbaijan', 'Ghana', 'Germany', 'Syria']"
Uruguay,-31.7206837,-55.9859887,Tacuarembo,1820,"Portugal, Brazil",Uruguay,Brazillian Occupation of Uruguay,"['Brazil', 'Uruguay', 'Portugal', 'Paraguay']"
Mexico,19.3996886,-99.1885208,Tacubaya,1859,Mexican Conservatives,Mexican Liberals,Mexican War of the Reform,"['Mexico', 'Paraguay']"
Morocco,33.5724108,-7.6570328,Taddert,1907,Draw,Draw,French Colonial War in North Africa,"['France', 'South Africa', ' Morocco', 'Peru', ' France', 'Vietnam']"
South Korea,36.3504119,127.3845475,Taejon,1950,North Korea,United States,Korean War,"['Peru', 'North Korea', 'Nigeria']"
Jordan,30.8337059,35.6160558,Tafileh,1918,Arab Rebels,Ottoman Empire,World War I,"['Iran', 'Chile', ' Turkey']"
Algeria,30.9201058,-2.0322172,Taghit,1903,France,Moroccan Tribes,French Colonial War in North Africa,"['France', 'South Africa', 'Algeria', ' Morocco', 'Czechia']"
Italy,46.041644,12.8466457,Tagliamento,1805,France,Habsburg Empire,Napoleonic Wars 3rd Coalition,"['Tanzania', 'Slovenia', 'Austria', ' Italy', 'Mali']"
Venezuela,9.9656988,-68.2240014,Taguanes,1813,Venezuelan Rebels,Spain,Venezuelan War,"['Senegal', 'Canada', 'Peru', 'Tanzania', 'Malaysia']"
Turkey,39.8636089,42.452091,Tahir,1877,Russia,Ottoman Empire,Russo-Turkish War,"['Russia', ' Turkey', 'Spain', 'Eritrea']"
China,34.56244,117.734414,Taierzhuang,1938,China,Japan,Sino-Japanese War,"['Singapore', 'Japan', 'Ecuador', ' China ', 'Taiwan', 'Lebanon', 'China']"
Saudi Arabia,21.2840782,40.4248192,Taif,1916,Arab Rebels,Ottoman Empire,World War I,"['Kenya', ' Egypt', ' Turkey']"
Saudi Arabia,21.2840782,40.4248192,Taif,1924,Saudis,Hashemites,Saudi Hashemite Wars,"['Sudan', 'Jordan', 'Iran', 'Haiti']"
China,40.8599543,122.4902303,Taipingshan,1895,Japan,China,Sino-Japanese War,"['Singapore', 'Japan', 'Czechia', 'Senegal', ' China ']"
China,37.87059,112.548879,Taiyuan,1937,Japan,China,Sino-Japanese War,"['Singapore', 'Benin', 'Japan', 'Paraguay', 'Taiwan', ' China ']"
China,37.87059,112.548879,Taiyuan,1949,Chinese Communists,Yan Xishan,3rd Chinese Revolutionary War,"['China', 'Benin', 'Taiwan', 'Ghana']"
South Africa,-26.5869355,24.8479946,Takoon,1823,Cape Colony,Mantatees,Cape Frontier Wars,"['Latvia', 'Iran']"
South Africa,-28.1561131,30.2579335,Talana Hill,1899,United Kingdom,Transvaal,Boer War,"['Sudan', 'Eritrea', 'Latvia']"
Spain,39.962884,-4.8304536,Talavera la Reina,1809,"United Kingdom, Spain",France,Napoleonic War,"['Slovenia', 'Eritrea', 'Portugal', 'Spain', 'Mali', ' France']"
Spain,39.962884,-4.8304536,Talavera de la Reina,1936,Spanish Nationalists,Spanish Republicans,Spanish Civil War,"['Spain', 'Mali', 'Azerbaijan', 'Nigeria']"
Chile,-36.714934,-73.2487967,Talcahuano,1818,Chilean Rebels,Spain,Chilean War,"['Spain', 'Chile']"
Somalia,9.1490522,48.4200327,Taleh,1920,United Kingdom,Somali Islamists,Wars of the Mad Mullah,"['Somalia', 'Eritrea', 'Serbia', 'Iran']"
United States,33.4303157,-86.1099462,Talladega,1813,United States,Creek Indians,Creek Indian War,"['Azerbaijan', 'Tanzania', 'Vietnam', 'Nigeria', 'Zimbabwe']"
United States,33.7836248,-85.9285358,Tallaseehatchee,1813,United States,Creek Indians,Creek Indian War,"['Venezuela', 'Ivory Coast', 'Germany']"
Estonia,59.4369608,24.7535747,Tallinn,1919,Estonia,USSR,Estonian War of Independence,"['Germany', 'Estonia', 'Russia', 'Latvia']"
India,21.2631886,74.916975,Talneer,1818,United Kingdom,Marathas,2nd Anglo-Maratha War,"['Eritrea', 'Iran', 'Haiti']"
Sudan,18.9407207,37.0789061,Tamai,1884,United Kingdom,Sudanese Mahdists,British-Sudan War,"['Eritrea', 'Togo', 'Serbia', 'Ghana', 'Pakistan', 'Mexico']"
Spain,40.6572229,-6.1063204,Tamames,1809,Spain,France,Napoleonic War,['Spain']
Madagascar,-18.1442811,49.3957836,Tamatave,1845,Madagascar,"United Kingdom, France",French Conquest of Madagascar,"['France', 'Madagascar', 'Pakistan', ' France', 'Eritrea']"
Madagascar,-18.1442811,49.3957836,Tamatave,1883,France,Madagascar,French Conquest of Madagascar,"['France', 'Madagascar', ' France']"
United States,27.950575,-82.4571776,Tampa,1862,Confederate States of America,United States,American Civil War,"['Azerbaijan', 'Ghana', 'Nigeria']"
Finland,61.4977524,23.7609535,Tampere,1918,Finnish Whites,Finnish Reds,Finnish War,['Finland']
Mexico,22.2331041,-97.861099,Tampico,1829,Mexico,Spain,Spanish Invasion of Mexico,"['Spain', 'Mexico', 'Ghana']"
Mexico,22.2331041,-97.861099,Tampico,1839,Mexican Centralists,Mexican Federalists,Mexican Federalist War,"['Mexico', 'Australia']"
Madagascar,-18.8791902,47.5079055,Tananarive,1895,France,Madagascar,French Conquest of Madagascar,"['France', 'Madagascar', ' France']"
Tanzania,-5.0888751,39.1023228,Tanga,1914,Germany,United Kingdom,World War I,"['Congo', 'Ghana', 'Tanzania']"
Ecuador,-1.6117776,-79.0365018,Tanizahua,1821,Spain,Ecuadorian Rebels,Ecuadorian Civil War,"['Tanzania', 'Paraguay']"
Poland,53.4964218,20.1356814,Tannenberg,1914,Germany,Russia,World War I,"['Russia', ' France', 'Poland']"
Taiwan,25.175579,121.43847,Tanshui,1884,China,France,Sino-French War,"['France', ' France', 'Taiwan', 'China', 'Vietnam', 'Tanzania', 'Palau']"
Morocco,28.4380408,-11.0987374,Tan-Tan,1979,Polisario,Morocco,Western Sahara Wars,"['Algeria', ' Morocco', 'Taiwan']"
Indonesia,3.3273599,117.5785049,Tarakan,1945,"Australia, United States",Japan,World War II,"['Australia', 'Brunei', 'Japan', 'Germany']"
Italy,40.4643606,17.2470303,Taranto,1940,United Kingdom,Italy,World War II,"['Georgia', 'Eritrea', ' Italy']"
Chile,-19.9293453,-69.5206907,Tarapaca,1879,Peru,Chile,War of the Pacific,"['Chile', ' France']"
Kiribati,1.4518171,172.9716617,Tarawa,1943,United States,Japan,World War II,"['Solomon Islands', 'Japan', 'Germany', 'Nigeria']"
France,43.232951,0.078082,Tarbes,1814,"United Kingdom, Spain",France,Napoleonic War,"['Slovenia', 'Israel', ' France', 'Lebanon', 'Chile', 'Jordan', 'Spain']"
Romania,45.0381481,23.2125563,Targu Jiu,1916,Germany,Romania,World War I,"['Croatia', 'Germany']"
Spain,36.0143209,-5.6044497,Tarifa,1811,"Spain, United Kingdom",France,Napoleonic War,['Iran']
Ukraine,49.553517,25.594767,Tarnopol,1917,"Austro-Hungary, Germany",Russia,World War I,"['Ireland', 'Austria']"
Ukraine,49.553517,25.594767,Tarnopol,1944,USSR,Germany,World War II,"['Germany', 'Laos']"
Russia,55.1206967,36.9244045,Tarontin,1812,Russia,France,Napoleonic War,"['Slovenia', 'Russia', ' France', 'Kosovo']"
Colombia,2.112437,-75.823483,Tarqui,1829,Colombia,Peru,Peruvian War,"['Serbia', 'Peru', 'Ecuador', ' Colombia']"
Spain,41.1188827,1.2444909,Tarragona,1811,France,Spain,Napoleonic War,"['Slovenia', 'Nigeria', 'Canada', 'Spain', ' France']"
Spain,41.1188827,1.2444909,Tarragona,1813,France,United Kingdom,Napoleonic War,"['Slovenia', 'Marshall Islands', 'Malaysia', 'Cambodia', ' France', 'Spain', 'Albania']"
Israel,33.015026,35.276017,Tarshiha,1948,Israel,Lebanon,Mexican War,"['Israel', 'Iran', 'Benin', 'Lebanon', 'Chile']"
Uzbekistan,41.2994958,69.2400734,Tashkent,1865,Russia,Khanate of Bokhara,Russian Conquest of Central Asia,"['Russia', ' Turkey']"
Bulgaria,42.1234235,22.4112418,Tashkessan,1878,Russia,Turkey,Russo-Turkish War,"['Russia', ' Turkey', 'Colombia', 'Eritrea', 'Germany']"
Solomon Islands,-9.3316217,159.8752773,Tassafaronga,1942,United States,Japan,World War II,"['Azerbaijan', 'Japan']"
Paraguay,-27.07,-58.5,Tatayiba,1867,Brazil,Paraguay,War of the Triple Alliance,"['Paraguay', 'Brazil']"
Germany,49.6293817,9.6592956,Tauberbischofsheim,1866,Prussia,Wurtemburg,Seven Weeks War,"['Russia', ' Turkey']"
New Zealand,-35.335306,173.8386553,"Te Ahuahu, Bay of Islands",1845,Pro-British Maori,Hono Heke,1st New Zealand War,['Iran']
New Zealand,-35.335306,173.8386553,"Te Ahuahu, Taranaki",1864,Hauhau Maori,United Kingdom,1st New Zealand War,"['Latvia', 'Eritrea']"
New Zealand,-36.1941961,174.5272826,Te Arei,1861,United Kingdom,Maori,1st New Zealand War,"['Iran', 'Eritrea', 'Kenya']"
Paraguay,-25.772744,-56.6485797,Tebicauri,1868,Brazil,Paraguay,War of the Triple Alliance,"['Kuwait', 'Brazil', 'Paraguay']"
Tunisia,36.839786,9.8515593,Tebourba,1942,Germany,United Kingdom,World War II,"['South Africa', 'Eritrea', 'Tunisia', 'Algeria']"
Mexico,19.7894899,-99.8534962,Tecoac,1876,Diaz Rebels,Federalists,Diaz Revolt in Mexico,"['Mexico', ' Italy', 'Kenya']"
Honduras,14.0722751,-87.192136,Tegucicalpa,1839,El Salvador,Honduras,Central American Wars,"['South Africa', 'Nicaragua', 'El Salvador', ' Honduras', 'Tunisia', 'Sudan']"
Honduras,14.0722751,-87.192136,Tegucicalpa,1894,"Nicaragua, Honduran Rebels",Honduras,Central American Wars,"['Tunisia', 'South Africa', ' Honduras']"
Honduras,14.0722751,-87.192136,Tegucicalpa,1924,Honduran Rebels,Honduras,Honduran Civil War,['United States']
Iraq,36.3714437,42.3966044,Tel Afar,1920,United Kingdom,Iraqi Rebels,Iraqi Revolt,"['Iraq', 'Bhutan', 'Iran', 'Laos', 'Chad', 'Eritrea']"
Israel,31.8237245,35.2301403,Tel el Ful,1917,United Kingdom,Ottoman Empire,World War I,"['Germany', ' Turkey', 'Mexico']"
Egypt,30.4643987,31.947311,Tel-el-Kebir,1882,United Kingdom,Egypt,Arabis Egyptian Rebellion,"['Brazil', ' Egypt', ' Colombia', 'Mexico']"
Egypt,30.572222,32.095833,Tel-el-Maskhuta,1882,United Kingdom,Egypt,Arabis Egyptian Rebellion,"['Egypt', ' Egypt', 'Eritrea']"
Lebanon,33.8937913,35.5017767,Tel-el-Zataar,1976,"Syria, Lebanese Christian Militias",Palestinians,Lebanon Civil War,"['Lebanon', 'Syria', 'Pakistan', 'Gibraltar']"
Ethiopia,13.624477,39.002343,Tembien (1st),1936,Italy,Ethiopia,2nd Italo-Ethiopian War,"['Ethiopia', ' Venezuela']"
Ethiopia,13.624477,39.002343,Tembien (2nd),1936,Italy,Ethiopia,2nd Italo-Ethiopian War,"['Mali', 'Ethiopia', 'Chile']"
Romania,45.7488716,21.2086793,Temesvar,1849,"Austria, Russia",Hungarian Rebels,Hungarian Revolutionary War,"['Hungary', 'Austria', 'Russia', 'Yemen', 'Romania']"
Solomon Islands,-9.4445322,160.0736332,Tenaru,1942,United States,Japan,World War II,"['Germany', 'Spain', 'Japan']"
Colombia,9.898424,-74.8628024,"Tenerife, Colombia",1820,Colombian Rebels,Spain,Peruvian War,"['Colombia', ' Colombia', 'Spain', 'Malaysia', 'Paraguay']"
China,25.020439,98.490966,Tengchong,1944,"China, United States",Japan,World War II,"['China', ' China ', 'Sweden', 'Sudan', 'Hong Kong', 'Latvia', 'Nigeria']"
New Zealand,-39.4885164,174.1814573,Te Ngutu-o-te-manu,1868,Hauhau Maori,United Kingdom,1st New Zealand War,['Iran']
New Zealand,-39.0465858,175.5840889,Te Porere,1869,United Kingdom,Hauhau Maori,1st New Zealand War,"['New Zealand', 'North Sea', 'Hungary', 'Eritrea']"
New Zealand,-37.7548042,176.1166213,Te Ranga,1864,United Kingdom,Maori,1st New Zealand War,['Iran']
Italy,42.0005331,14.9952839,Termoli,1943,United Kingdom,Germany,World War II,"['Eritrea', 'Germany', 'Nigeria']"
Poland,49.7497638,18.6354709,Teschen,1919,Czechoslovakia,Poland,Polish-Czech War,"['Poland', 'Czechia', 'Greece']"
Colombia,7.9,-72.5,Tescua,1841,Colombia,Colombian Rebels,Colombian War of Supreme Commanders,['Germany']
Vietnam,16.4775434,107.6522111,Tet Offensive,1968,"United States, South Vietnam","Viet Cong, North Vietnam",Vietnam,"['Romania', 'Iran', 'Spain']"
Morocco,35.5888995,-5.3625516,Tetuan,1860,Spain,Morocco,Spanish-Moroccan War,"['Morocco', 'Spain', 'South Africa', 'Chile', 'Vietnam', 'Myanmar']"
Afghanistan,34.35,69.55,Tezin,1841,United Kingdom,Afghanistan,Afghan War,"['Eritrea', 'Brazil', 'Ghana', 'Iran']"
Afghanistan,34.35,69.55,Tezin,1842,United Kingdom,Afghanistan,Afghan War,"['Eritrea', 'Afghanistan', 'Brazil', 'Ghana', 'Sudan', 'Poland']"
Laos,17.4030206,104.8337879,Thakhek,1946,France,Lao Rebels,French Indo-China War,"['France', ' France', 'Laos', 'Guatemala', ' China ', 'Japan', 'French Guiana']"
